base_yr_qtr_cd,adm_cd,adm_nm,svc_induty_cd,svc_induty_nm,tot_sales_amt,tot_selng_co,mdwk_sales_amt,wkend_sales_amt,mon_sales_amt,tue_sales_amt,wed_sales_amt,thu_sales_amt,fri_sales_amt,sat_sales_amt,sun_sales_amt,tm00_06_sales_amt,tm06_11_sales_amt,tm11_14_sales_amt,tm14_17_sales_amt,tm17_21_sales_amt,tm21_24_sales_amt,ml_sales_amt,fml_sales_amt,age10_amt,age20_amt,age30_amt,age40_amt,age50_amt,age60_amt
20254,11110515,청운효자동,CS100001,한식음식점,4240480160.0,117126.0,3126073318.0,1114406842.0,546831397.0,485237382.0,719223304.0,655787162.0,718994073.0,704846013.0,409560829.0,61381507.0,56028515.0,1762003441.0,552791509.0,1424295494.0,383979694.0,1799045105.0,1467218669.0,12727980.0,453626758.0,770434944.0,574760933.0,787393652.0,667319523.0
20254,11110515,청운효자동,CS100003,일식음식점,394187641.0,11650.0,276447465.0,117740176.0,25154445.0,59436815.0,57742569.0,55624436.0,78489200.0,73519490.0,44220686.0,17770053.0,0.0,127221112.0,45252624.0,107840586.0,96103266.0,162242875.0,192796514.0,5588343.0,95555563.0,130469193.0,64373907.0,43264560.0,15787827.0
20254,11110515,청운효자동,CS100004,양식음식점,2676952420.0,49325.0,1802105420.0,874847000.0,183912217.0,263014018.0,398447224.0,419189998.0,537541963.0,546077682.0,328769318.0,23025560.0,43855279.0,760147976.0,483929885.0,983882006.0,382111714.0,843578608.0,1417070522.0,14297297.0,571051893.0,778748128.0,337863023.0,356032415.0,202656382.0
20254,11110515,청운효자동,CS100005,제과점,590980955.0,37242.0,385654049.0,205326906.0,49651955.0,62737901.0,107489825.0,84329046.0,81445322.0,116745587.0,88581319.0,0.0,27660775.0,146224170.0,195135521.0,198150584.0,23809905.0,189290061.0,319261776.0,3002751.0,79492156.0,125163227.0,103294965.0,116935369.0,80663370.0
20254,11110515,청운효자동,CS100007,치킨전문점,128519906.0,3813.0,85764548.0,42755358.0,9130085.0,14855598.0,17218829.0,18443125.0,26116911.0,24544803.0,18210555.0,2690897.0,0.0,13003531.0,17313745.0,67836935.0,27674798.0,66275952.0,46402458.0,1343097.0,10915454.0,22764774.0,23833145.0,30527223.0,23294717.0
20254,11110515,청운효자동,CS100008,분식전문점,311915262.0,27686.0,209235073.0,102680189.0,36552395.0,29474040.0,50185344.0,43890800.0,49132494.0,51619756.0,51060433.0,0.0,18409967.0,147340086.0,76453755.0,69670014.0,41440.0,91776335.0,191363990.0,5535615.0,77416609.0,86478216.0,50974859.0,43521323.0,19213705.0
20254,11110515,청운효자동,CS100009,호프-간이주점,187851676.0,4407.0,119558140.0,68293536.0,10521323.0,22665753.0,25065320.0,23936257.0,37369487.0,38896742.0,29396794.0,27028056.0,308949.0,8098232.0,10642691.0,45403832.0,96369916.0,73459237.0,100546470.0,609438.0,56643590.0,55285971.0,27458409.0,23026261.0,10982041.0
20254,11110515,청운효자동,CS100010,커피-음료,4724282512.0,340786.0,2941978790.0,1782303722.0,443801611.0,560307329.0,666400642.0,620405087.0,651064121.0,961978034.0,820325688.0,2319501.0,457073861.0,1568177169.0,1802361433.0,839948375.0,54402173.0,1372331941.0,3076207236.0,58085723.0,1530349399.0,1341697738.0,597701215.0,613715033.0,306990070.0
20254,11110515,청운효자동,CS200001,일반교습학원,137618399.0,452.0,131005208.0,6613191.0,41847961.0,33065953.0,46034986.0,7964258.0,2092050.0,0.0,6613191.0,0.0,0.0,6192469.0,8705241.0,118549957.0,4170732.0,26534961.0,111083438.0,0.0,0.0,0.0,115492232.0,22126167.0,0.0
20254,11110515,청운효자동,CS200005,스포츠 강습,75714016.0,337.0,75714016.0,0.0,19336496.0,20364653.0,20780068.0,0.0,15232799.0,0.0,0.0,0.0,0.0,0.0,22000000.0,49891991.0,3822025.0,15499269.0,60214747.0,0.0,2610402.0,5495584.0,55886539.0,11721491.0,0.0
20254,11110515,청운효자동,CS200006,일반의원,725125444.0,47824.0,603839037.0,121286407.0,146329712.0,106659144.0,91727325.0,104800604.0,154322252.0,121286407.0,0.0,0.0,220646714.0,198435970.0,219534658.0,86508102.0,0.0,288016834.0,437108610.0,6838421.0,26102253.0,115747752.0,240390362.0,138711228.0,197335428.0
20254,11110515,청운효자동,CS200007,치과의원,57453235.0,508.0,56285339.0,1167896.0,6601652.0,8933594.0,1271829.0,18313713.0,21164551.0,1167896.0,0.0,0.0,5722458.0,27859357.0,14590614.0,9280806.0,0.0,45935910.0,11517325.0,0.0,851959.0,7113976.0,1013152.0,19085424.0,29388724.0
20254,11110515,청운효자동,CS200026,자동차미용,223859039.0,1892.0,183196642.0,40662397.0,23776067.0,49398536.0,29676135.0,36121009.0,44224895.0,40662397.0,0.0,0.0,40537008.0,75504972.0,61672874.0,46144185.0,0.0,106386434.0,36782402.0,0.0,1449784.0,14313418.0,32147497.0,56653036.0,38605099.0
20254,11110515,청운효자동,CS200028,미용실,289187399.0,8155.0,208635246.0,80552153.0,35871757.0,30705241.0,53262333.0,42435972.0,46359943.0,54388968.0,26163185.0,0.0,13723609.0,85409411.0,106285906.0,83154038.0,614435.0,116677225.0,171676256.0,2963090.0,9885426.0,27956441.0,64211729.0,105435636.0,77901159.0
20254,11110515,청운효자동,CS200030,피부관리실,7272699.0,7.0,7272699.0,0.0,0.0,7272699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7272699.0,0.0,7272699.0,0.0,0.0,0.0,0.0,0.0,7272699.0
20254,11110515,청운효자동,CS200031,세탁소,84967491.0,3614.0,72164554.0,12802937.0,16291185.0,12063996.0,15531628.0,11018373.0,17259372.0,12802937.0,0.0,0.0,10481220.0,24383945.0,31705447.0,18396879.0,0.0,32995197.0,48738991.0,0.0,3222273.0,10201195.0,19686097.0,22824447.0,25800178.0
20254,11110515,청운효자동,CS200032,가전제품수리,24357071.0,603.0,23693649.0,663422.0,3317111.0,1421619.0,18954919.0,0.0,0.0,663422.0,0.0,0.0,0.0,23409325.0,947746.0,0.0,0.0,4264857.0,1137295.0,0.0,0.0,1800717.0,0.0,0.0,3601435.0
20254,11110515,청운효자동,CS300001,슈퍼마켓,1770739143.0,159620.0,1232414471.0,538324672.0,234753006.0,236006819.0,265602791.0,227863979.0,268187876.0,321824432.0,216500240.0,1715818.0,205519467.0,321929477.0,520761799.0,573240335.0,147572247.0,805050253.0,796621309.0,7453040.0,111563059.0,285394013.0,267265237.0,367775921.0,562220296.0
20254,11110515,청운효자동,CS300002,편의점,996270825.0,151891.0,730655865.0,265614960.0,139994492.0,140395100.0,150393355.0,148241466.0,151631452.0,137498287.0,128116673.0,39578695.0,216910263.0,169265388.0,156130470.0,269888236.0,144497773.0,579999466.0,329447572.0,17677860.0,110928689.0,262132401.0,196201194.0,203219329.0,119287567.0
20254,11110515,청운효자동,CS300006,미곡판매,30283479.0,331.0,30283479.0,0.0,12328520.0,5543697.0,0.0,12411262.0,0.0,0.0,0.0,0.0,12411262.0,12328520.0,5543697.0,0.0,0.0,19196085.0,11087394.0,0.0,0.0,0.0,0.0,0.0,30283479.0
20254,11110515,청운효자동,CS300007,육류판매,484064061.0,10087.0,333911283.0,150152778.0,40241981.0,106510634.0,96446005.0,64294756.0,26417907.0,95861640.0,54291138.0,0.0,59820654.0,91059943.0,118456287.0,214727177.0,0.0,145664415.0,310263970.0,0.0,3334768.0,40020554.0,158840661.0,57258841.0,196473561.0
20254,11110515,청운효자동,CS300008,수산물판매,77937390.0,2963.0,59110559.0,18826831.0,10034912.0,14649284.0,11947880.0,10129168.0,12349315.0,13183702.0,5643129.0,0.0,14415649.0,23493666.0,31826688.0,8201387.0,0.0,18930518.0,46106187.0,0.0,439234.0,7224395.0,7683802.0,12119824.0,37569448.0
20254,11110515,청운효자동,CS300009,청과상,798955759.0,47751.0,597474751.0,201481008.0,111252541.0,128176842.0,111269376.0,104187222.0,142588770.0,148613455.0,52867553.0,0.0,104445898.0,229696915.0,257050383.0,206251100.0,1511463.0,222198145.0,562409970.0,2063891.0,15428372.0,63472871.0,161897472.0,219763562.0,321981947.0
20254,11110515,청운효자동,CS300010,반찬가게,224675559.0,12333.0,177832596.0,46842963.0,11103203.0,0.0,98735268.0,41591444.0,26402681.0,21216708.0,25626255.0,0.0,3336432.0,132765899.0,60580284.0,27992944.0,0.0,108305909.0,106103366.0,64265094.0,32223491.0,9663687.0,37024015.0,37050097.0,34182891.0
20254,11110515,청운효자동,CS300011,일반의류,976257683.0,8059.0,584504883.0,391752800.0,18934369.0,63216974.0,118740680.0,158165371.0,225447489.0,195167879.0,196584921.0,0.0,122025.0,153866723.0,488470090.0,326870958.0,6927887.0,243751722.0,703051210.0,2082152.0,129661788.0,333394005.0,201555750.0,199790206.0,80319032.0
20254,11110515,청운효자동,CS300014,신발,24000000.0,463.0,12588332.0,11411668.0,618225.0,2343054.0,3480922.0,2963790.0,3182341.0,5956590.0,5455078.0,0.0,13713.0,4844975.0,10520434.0,8620878.0,0.0,4064703.0,19096116.0,140983.0,7626778.0,9778819.0,2163562.0,2149694.0,1300982.0
20254,11110515,청운효자동,CS300017,시계및귀금속,2000000.0,22.0,1190886.0,809114.0,287089.0,376066.0,268645.0,259086.0,0.0,195079.0,614035.0,0.0,0.0,371291.0,566159.0,1062550.0,0.0,0.0,2000000.0,0.0,167813.0,453854.0,0.0,1011052.0,367281.0
20254,11110515,청운효자동,CS300018,의약품,897945730.0,63524.0,762392849.0,135552881.0,164401828.0,153583859.0,133797593.0,132340506.0,178269063.0,129740826.0,5812055.0,0.0,159288453.0,247380395.0,327894244.0,163382638.0,0.0,353957120.0,468709933.0,2006807.0,26731554.0,103126816.0,168763805.0,156030115.0,366007957.0
20254,11110515,청운효자동,CS300020,서적,4239604071.0,7607.0,4145532235.0,94071836.0,680162051.0,1403793357.0,685017742.0,474349620.0,902209465.0,47139935.0,46931901.0,0.0,2811382.0,1842788952.0,1622397242.0,755712360.0,15894135.0,57617511.0,4168027669.0,3476467.0,1884534052.0,57884553.0,23440191.0,35046064.0,2221263853.0
20254,11110515,청운효자동,CS300021,문구,2827643.0,420.0,2211960.0,615683.0,227854.0,357994.0,1239581.0,296168.0,90363.0,249472.0,366211.0,0.0,89931.0,714260.0,1511969.0,511483.0,0.0,1123167.0,1480079.0,20903.0,513899.0,439937.0,219061.0,1052372.0,357074.0
20254,11110515,청운효자동,CS300027,섬유제품,59459033.0,1948.0,56513593.0,2945440.0,0.0,30370592.0,0.0,16078456.0,10064545.0,0.0,2945440.0,0.0,1677424.0,41889010.0,14683220.0,1209379.0,0.0,10098052.0,49360981.0,0.0,0.0,1472720.0,6297147.0,43179537.0,8509629.0
20254,11110515,청운효자동,CS300028,화초,247580168.0,6128.0,113822802.0,133757366.0,12694532.0,21352470.0,18512332.0,20357538.0,40905930.0,78838455.0,54918911.0,0.0,19026778.0,69331220.0,90689473.0,68532697.0,0.0,89006840.0,131344900.0,1590189.0,52216857.0,78462150.0,27971102.0,25394480.0,34716962.0
20254,11110515,청운효자동,CS300035,인테리어,206700645.0,9042.0,193249519.0,13451126.0,29947333.0,28926257.0,86125194.0,24887588.0,23363147.0,12471906.0,979220.0,0.0,39848637.0,67164689.0,78884378.0,20802941.0,0.0,83660101.0,19429135.0,94315.0,28051514.0,14380875.0,16975277.0,11973030.0,31614222.0
20254,11110530,사직동,CS100001,한식음식점,43583074021.0,938105.0,34015990446.0,9567083575.0,5858401817.0,6599564786.0,7506896102.0,7032169561.0,7018958180.0,5569932578.0,3997150997.0,357379009.0,405514327.0,16545864717.0,4745921216.0,17001038446.0,4527356306.0,17223696519.0,13654250746.0,108890077.0,3955408193.0,7359669772.0,6706776427.0,6547219246.0,6199983525.0
20254,11110530,사직동,CS100002,중식음식점,3831896771.0,65949.0,3127464535.0,704432236.0,575416017.0,568328111.0,713040453.0,647228484.0,623451470.0,382722582.0,321709654.0,7252968.0,1713768.0,1835401488.0,370524311.0,1356758486.0,260245750.0,1319359890.0,970315156.0,4840452.0,317955153.0,613881220.0,529639986.0,446032714.0,377325521.0
20254,11110530,사직동,CS100003,일식음식점,3857678331.0,62130.0,3258902705.0,598775626.0,568921806.0,605256626.0,757710073.0,669705499.0,657308701.0,370898265.0,227877361.0,11426901.0,7288971.0,1277689998.0,179925283.0,1723801378.0,657545800.0,1343217465.0,1102920615.0,14578476.0,398896688.0,698261047.0,495302877.0,458311125.0,380787870.0
20254,11110530,사직동,CS100004,양식음식점,6373966074.0,109594.0,5194662164.0,1179303910.0,999553412.0,878696840.0,1120712782.0,1133317855.0,1062381275.0,740808075.0,438495835.0,12945035.0,81090682.0,2444469068.0,621783462.0,2380940805.0,832737022.0,1898508819.0,2277760357.0,20005825.0,782437528.0,1280882687.0,855198768.0,687635011.0,550109358.0
20254,11110530,사직동,CS100005,제과점,2363064699.0,187695.0,1667794511.0,695270188.0,289654169.0,298596629.0,401245657.0,330275779.0,348022277.0,370877825.0,324392363.0,6558399.0,361934170.0,573958405.0,572531321.0,758415272.0,89667132.0,760013553.0,1404015865.0,25336724.0,461380996.0,530760512.0,378834989.0,408994732.0,358721457.0
20254,11110530,사직동,CS100006,패스트푸드점,919190111.0,61973.0,717347831.0,201842280.0,135889729.0,138323187.0,150521499.0,150470061.0,142143355.0,106279726.0,95562554.0,0.0,129822882.0,405918849.0,207068945.0,167004817.0,9374618.0,273034740.0,473943100.0,3591472.0,115769577.0,229769257.0,160792814.0,127757890.0,109296831.0
20254,11110530,사직동,CS100007,치킨전문점,328558565.0,6248.0,267057636.0,61500929.0,58335170.0,44291290.0,52850779.0,50885845.0,60694552.0,43116313.0,18384616.0,6091265.0,1540697.0,18565405.0,4182557.0,107527350.0,190651291.0,166271115.0,84494375.0,1036064.0,25466755.0,63025432.0,55040236.0,72997641.0,33199363.0
20254,11110530,사직동,CS100008,분식전문점,3231838453.0,270441.0,2495423353.0,736415100.0,415675145.0,484293062.0,592476078.0,493762537.0,509216531.0,389902685.0,346512415.0,8128729.0,476571534.0,1271270661.0,562449609.0,797391304.0,116026616.0,1165694288.0,1557609971.0,23861652.0,413918743.0,782666662.0,725410285.0,506480384.0,270966527.0
20254,11110530,사직동,CS100009,호프-간이주점,6569314666.0,146851.0,4838906461.0,1730408205.0,712118562.0,1003696038.0,918531512.0,958953696.0,1245606653.0,1054205547.0,676202658.0,921172285.0,83119784.0,619143870.0,497243021.0,1582894777.0,2865740929.0,3205169327.0,2204541985.0,24828448.0,945081650.0,1396389399.0,1434796036.0,1030315861.0,578299924.0
20254,11110530,사직동,CS100010,커피-음료,12509194587.0,1193317.0,9429448844.0,3079745743.0,1480112649.0,1728667644.0,2139286321.0,1989060864.0,2092321366.0,1727268589.0,1352477154.0,61127834.0,1695888917.0,4823135031.0,3435185810.0,2077846834.0,416010161.0,4000947085.0,6809748121.0,80682173.0,2569374652.0,3414194557.0,2204048908.0,1638141483.0,904253441.0
20254,11110530,사직동,CS200001,일반교습학원,1081060050.0,3604.0,675789002.0,405271048.0,131476557.0,162197218.0,157262801.0,83206769.0,141645657.0,276996285.0,128274763.0,6510519.0,72549823.0,129721201.0,338282872.0,454363956.0,79631679.0,466700161.0,614359889.0,0.0,5920230.0,7791605.0,643490850.0,380908634.0,42948731.0
20254,11110530,사직동,CS200003,예술학원,298340887.0,967.0,238248217.0,60092670.0,44682933.0,44049208.0,70824175.0,46171243.0,32520658.0,36807966.0,23284704.0,0.0,0.0,60453504.0,83420564.0,144803671.0,9663148.0,85053662.0,213287225.0,0.0,42497888.0,69951749.0,130520085.0,34634554.0,20736611.0
20254,11110530,사직동,CS200005,스포츠 강습,662286319.0,1150.0,635967092.0,26319227.0,111544806.0,129236740.0,148594707.0,88421516.0,158169323.0,15990140.0,10329087.0,0.0,47888550.0,135184493.0,82387748.0,336061250.0,60764278.0,126151715.0,452038814.0,0.0,72261922.0,157179073.0,122202387.0,176571021.0,49976124.0
20254,11110530,사직동,CS200006,일반의원,2393101273.0,61569.0,2160183834.0,232917439.0,466778729.0,429059010.0,402124383.0,341458233.0,520763479.0,213917877.0,18999562.0,0.0,374541382.0,830120258.0,820770739.0,363006566.0,4662328.0,945747058.0,1317102442.0,3807944.0,185914560.0,588577341.0,541401391.0,467010905.0,476137358.0
20254,11110530,사직동,CS200007,치과의원,1276063157.0,10791.0,1157897633.0,118165524.0,260365180.0,244981724.0,209159879.0,118616410.0,324774440.0,118165524.0,0.0,0.0,162264427.0,474660270.0,497754644.0,141383816.0,0.0,726135297.0,547030317.0,29860.0,63921745.0,236594413.0,201605618.0,356973457.0,414040521.0
20254,11110530,사직동,CS200008,한의원,587293880.0,23941.0,563452467.0,23841413.0,118518036.0,104288500.0,133790085.0,85821450.0,121034396.0,23841413.0,0.0,0.0,106373527.0,213071399.0,160602267.0,107246687.0,0.0,138343869.0,440162158.0,57789.0,16631459.0,76943231.0,170006491.0,109385861.0,205481196.0
20254,11110530,사직동,CS200016,당구장,43460060.0,2363.0,37534085.0,5925975.0,4692258.0,7804413.0,13314895.0,5004975.0,6717544.0,3696523.0,2229452.0,142340.0,0.0,5876409.0,8301211.0,18266079.0,10874021.0,32697316.0,999966.0,213925.0,553057.0,2047130.0,2396289.0,14460585.0,14026295.0
20254,11110530,사직동,CS200024,스포츠클럽,1058321612.0,2302.0,895964608.0,162357004.0,170575367.0,232862920.0,102246683.0,199523937.0,190755701.0,151832980.0,10524024.0,603235.0,20181629.0,280815267.0,215000983.0,369509484.0,172211014.0,413275669.0,594638451.0,1418316.0,188924004.0,275185103.0,127835018.0,191322665.0,223229014.0
20254,11110530,사직동,CS200025,자동차수리,442170628.0,1885.0,430551558.0,11619070.0,80776539.0,64975667.0,101827766.0,111872644.0,71098942.0,11619070.0,0.0,0.0,66218293.0,123576951.0,171673905.0,80701479.0,0.0,265771045.0,83241191.0,0.0,208055.0,29240045.0,96226434.0,65422772.0,157914930.0
20254,11110530,사직동,CS200028,미용실,317066367.0,5627.0,230399533.0,86666834.0,40010379.0,41018421.0,48614096.0,47362657.0,53393980.0,60373029.0,26293805.0,0.0,7150380.0,83017726.0,117174567.0,108659153.0,1064541.0,123579876.0,191379036.0,1438319.0,27553786.0,47662903.0,78790889.0,60653467.0,98859549.0
20254,11110530,사직동,CS200029,네일숍,67618232.0,700.0,61612938.0,6005294.0,17966371.0,3500856.0,10373914.0,16873352.0,12898445.0,970475.0,5034819.0,0.0,13986.0,26663972.0,13360596.0,25528547.0,2051131.0,3748142.0,63870090.0,0.0,8423169.0,16870126.0,10069292.0,20997232.0,11258413.0
20254,11110530,사직동,CS200030,피부관리실,107913825.0,699.0,60404835.0,47508990.0,7725410.0,19194143.0,5810373.0,14419203.0,13255706.0,38927328.0,8581662.0,0.0,4648710.0,39389485.0,28725695.0,33593434.0,1556501.0,11915824.0,95710249.0,0.0,2346787.0,19468863.0,21932844.0,13767849.0,50109730.0
20254,11110530,사직동,CS200031,세탁소,38651536.0,2270.0,31168288.0,7483248.0,5462192.0,4681328.0,2156900.0,2333821.0,16534047.0,7377146.0,106102.0,38050.0,6150811.0,6461584.0,21590331.0,4280511.0,130249.0,17830871.0,9148466.0,0.0,403814.0,7678914.0,6077965.0,8525305.0,4293338.0
20254,11110530,사직동,CS200034,여관,76450722.0,1430.0,54607658.0,21843064.0,12808499.0,12636956.0,12293870.0,8462757.0,8405576.0,13380307.0,8462757.0,8691481.0,5146272.0,6003984.0,23043859.0,19155566.0,14409560.0,40598363.0,14581103.0,1372339.0,10292543.0,10692809.0,11836424.0,10635628.0,10349724.0
20254,11110530,사직동,CS200037,노래방,292226374.0,9015.0,218105581.0,74120793.0,28159204.0,45717230.0,49753850.0,30746032.0,63729265.0,42273157.0,31847636.0,77882046.0,211174.0,2105526.0,7570290.0,66001407.0,138455931.0,200846967.0,52501934.0,3149016.0,26133610.0,46484551.0,53721010.0,81961485.0,41899230.0
20254,11110530,사직동,CS300001,슈퍼마켓,2279375496.0,231104.0,2078191743.0,201183753.0,372068700.0,419939889.0,473707477.0,449928256.0,362547421.0,108070219.0,93113534.0,11534088.0,481217853.0,739583920.0,452461546.0,520228328.0,74349761.0,1130980350.0,567804186.0,4901383.0,186128208.0,457972216.0,436548226.0,403435452.0,209799046.0
20254,11110530,사직동,CS300002,편의점,4563207564.0,691629.0,3485119849.0,1078087715.0,643735591.0,677199390.0,775267479.0,679903096.0,709014293.0,570386218.0,507701497.0,146522025.0,943461243.0,863541408.0,904464940.0,1225832293.0,479385655.0,2351047604.0,2023981847.0,57253934.0,841417409.0,1290970693.0,948286650.0,817248048.0,419852714.0
20254,11110530,사직동,CS300004,핸드폰,5629150.0,857.0,5629150.0,0.0,0.0,2200226.0,571487.0,2857437.0,0.0,0.0,0.0,0.0,3428924.0,2200226.0,0.0,0.0,0.0,2200226.0,3428924.0,0.0,0.0,5057663.0,571487.0,0.0,0.0
20254,11110530,사직동,CS300006,미곡판매,69585808.0,2482.0,59739540.0,9846268.0,0.0,20602694.0,2895961.0,13238680.0,23002205.0,9846268.0,0.0,0.0,0.0,30986783.0,30697188.0,7901837.0,0.0,7736354.0,46128523.0,0.0,26808326.0,2523623.0,124113.0,10094494.0,14314322.0
20254,11110530,사직동,CS300007,육류판매,471977773.0,11153.0,364256460.0,107721313.0,81832910.0,93852073.0,57645266.0,41175517.0,89750694.0,101540316.0,6180997.0,0.0,47934449.0,143065267.0,110384489.0,167102837.0,3490731.0,223718566.0,198829844.0,613256.0,24319184.0,53235026.0,105060835.0,71309499.0,168010611.0
20254,11110530,사직동,CS300009,청과상,173709143.0,9785.0,130605553.0,43103590.0,23891415.0,17076360.0,28898517.0,24085025.0,36654236.0,32106570.0,10997020.0,0.0,18674658.0,37831301.0,40804865.0,70318980.0,6079339.0,54595924.0,114195537.0,0.0,7240647.0,25115820.0,27335595.0,45009513.0,64089886.0
20254,11110530,사직동,CS300010,반찬가게,195000000.0,4879.0,157183894.0,37816106.0,38112686.0,32207049.0,25158555.0,27643201.0,34062403.0,22962358.0,14853748.0,0.0,5025905.0,51470502.0,119022503.0,19481090.0,0.0,110022282.0,72719549.0,0.0,3770600.0,3185951.0,8766589.0,37685744.0,129332945.0
20254,11110530,사직동,CS300011,일반의류,2142358047.0,28957.0,1280655665.0,861702382.0,213301154.0,222147556.0,217086895.0,294363758.0,333756302.0,477822633.0,383879749.0,0.0,15376015.0,460160106.0,873982741.0,781809693.0,11029492.0,516938833.0,1560651874.0,13955123.0,512420280.0,469372265.0,362818189.0,454917514.0,264107337.0
20254,11110530,사직동,CS300016,안경,201775369.0,1436.0,187686630.0,14088739.0,49747390.0,40851700.0,36039833.0,27004063.0,34043644.0,11476717.0,2612022.0,0.0,6721495.0,79698632.0,63318502.0,52036740.0,0.0,110155292.0,90597221.0,1334552.0,18155301.0,53504244.0,32814889.0,27515958.0,66979873.0
20254,11110530,사직동,CS300017,시계및귀금속,29761072.0,562.0,28731660.0,1029412.0,493894.0,10014910.0,16642954.0,342669.0,1237233.0,1029412.0,0.0,0.0,794118.0,2470153.0,25026214.0,1470587.0,0.0,2993119.0,26473835.0,147059.0,205882.0,2040024.0,14548467.0,1194157.0,11331365.0
20254,11110530,사직동,CS300018,의약품,370801888.0,29485.0,339558626.0,31243262.0,81358411.0,69160631.0,69839834.0,54000518.0,65199232.0,31069634.0,173628.0,0.0,102824659.0,116223386.0,106408785.0,45345058.0,0.0,207001598.0,161097501.0,913643.0,19706019.0,45359078.0,57220571.0,89865711.0,155034078.0
20254,11110530,사직동,CS300019,의료기기,2267991980.0,3632.0,2101208084.0,166783896.0,127777985.0,114596676.0,809843419.0,431082570.0,617907434.0,166783896.0,0.0,0.0,662293471.0,460673261.0,1145025248.0,0.0,0.0,1309253584.0,528328342.0,0.0,941522.0,0.0,365848546.0,200409682.0,1270382176.0
20254,11110530,사직동,CS300020,서적,339765221.0,13065.0,217405059.0,122360162.0,11972273.0,14403793.0,64008549.0,53365622.0,73654822.0,103799125.0,18561037.0,0.0,4291238.0,82129845.0,175608723.0,77543875.0,191540.0,70772702.0,249693475.0,8295426.0,89291875.0,96246110.0,58969704.0,46524843.0,21138218.0
20254,11110530,사직동,CS300021,문구,3056339767.0,100874.0,2972305986.0,84033781.0,713448219.0,613642019.0,603240683.0,517712234.0,524262831.0,64692410.0,19341371.0,0.0,440466693.0,1003652370.0,1391306192.0,220497620.0,416892.0,331605569.0,319607350.0,1250219.0,98425555.0,185816246.0,144234204.0,105075576.0,116411120.0
20254,11110530,사직동,CS300022,화장품,2433803186.0,45405.0,2265347393.0,168455793.0,384947702.0,399948320.0,578211205.0,489275158.0,412965008.0,92837409.0,75618384.0,0.0,185412340.0,605844775.0,1109335893.0,501020381.0,32189797.0,617799078.0,874497687.0,2775744.0,180577635.0,412256704.0,542341998.0,268619103.0,85725581.0
20254,11110530,사직동,CS300028,화초,317271465.0,6691.0,271658758.0,45612707.0,56148366.0,44971779.0,74514694.0,42019293.0,54004626.0,25704740.0,19907967.0,660801.0,40635725.0,89406434.0,105553842.0,80353862.0,660801.0,103685450.0,145852158.0,441693.0,34806524.0,67800612.0,53020141.0,41426638.0,52041998.0
20254,11110530,사직동,CS300029,애완동물,53237370.0,858.0,3101325.0,50136045.0,0.0,0.0,0.0,3101325.0,0.0,50136045.0,0.0,0.0,0.0,44987601.0,5185219.0,3064550.0,0.0,19895061.0,33342309.0,0.0,0.0,3064550.0,25129314.0,25006731.0,36775.0
20254,11110530,사직동,CS300032,가전제품,50261874.0,214.0,50261874.0,0.0,0.0,0.0,18179827.0,0.0,32082047.0,0.0,0.0,0.0,32082047.0,0.0,18179827.0,0.0,0.0,0.0,50261874.0,0.0,0.0,0.0,0.0,0.0,50261874.0
20254,11110540,삼청동,CS100001,한식음식점,9893559969.0,261535.0,6220323272.0,3673236697.0,932175229.0,1162948849.0,1380745376.0,1299824488.0,1444629330.0,1924691964.0,1748544733.0,2128149.0,323723897.0,4468699880.0,1997707026.0,2872460880.0,228840137.0,3786211487.0,4588288658.0,35504260.0,1022914102.0,1686078556.0,1726708741.0,2049981488.0,1853313008.0
20254,11110540,삼청동,CS100004,양식음식점,3940530262.0,40168.0,2667159636.0,1273370626.0,321014162.0,485609169.0,623685160.0,592914816.0,643936329.0,646229740.0,627140886.0,12335395.0,45127005.0,1448799836.0,732025513.0,1455229404.0,247013109.0,1324777191.0,1589113729.0,17706319.0,471644376.0,773394690.0,529056578.0,667644912.0,454444047.0
20254,11110540,삼청동,CS100005,제과점,2933722588.0,149350.0,1977484195.0,956238393.0,296730020.0,371812880.0,459017963.0,420283652.0,429639680.0,519730868.0,436507525.0,0.0,242436957.0,877927792.0,1178378453.0,633855379.0,1124007.0,850174889.0,2063780193.0,25199715.0,763254300.0,723579484.0,606830710.0,512437269.0,282653605.0
20254,11110540,삼청동,CS100006,패스트푸드점,149712292.0,4991.0,82673208.0,67039084.0,12218580.0,12577540.0,17441238.0,22414854.0,18020996.0,31546824.0,35492260.0,0.0,3762405.0,78295066.0,52975455.0,14650633.0,28733.0,52889275.0,92909095.0,1049059.0,42162026.0,41727834.0,32876933.0,16648897.0,11333621.0
20254,11110540,삼청동,CS100008,분식전문점,1467245894.0,146669.0,911149067.0,556096827.0,97131282.0,149878414.0,222021568.0,188592220.0,253525583.0,336898891.0,219197936.0,0.0,35737987.0,580361843.0,501889743.0,342761316.0,6495005.0,614342966.0,783218143.0,14584076.0,263797247.0,460910882.0,355809402.0,185191426.0,117268079.0
20254,11110540,삼청동,CS100009,호프-간이주점,831358781.0,36738.0,551329999.0,280028782.0,81641791.0,92486948.0,124549244.0,126679709.0,125972307.0,161974613.0,118054169.0,709784.0,23947131.0,270504656.0,154285225.0,269143516.0,112768469.0,293541410.0,432217736.0,6948239.0,193784362.0,260247213.0,133796514.0,93155607.0,37827213.0
